ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
WP4971	Phosphoinositides metabolism	26/3788	44/5488	0.941762243813647	0.99999999997286	0.945842868013994	3635/10903/54545/8897/9110/9107/55613/4952/5287/5288/5293/5294/30849/5305/8396/79837/23396/23236/5330/5331/113026/51196/5336/5728/22908/6305	26
WP400	p38 MAPK signaling pathway	19/3788	33/5488	0.943719378599249	0.99999999997286	0.945842868013994	1649/2002/2885/3265/3315/5608/4217/4293/9261/8550/4209/8569/5923/8737/9252/6464/6772/8717/7186	19
WP405	Eukaryotic transcription initiation	24/3788	41/5488	0.945231610475009	0.99999999997286	0.945842868013994	902/2071/2959/2960/2961/2963/2966/728340/3611/4331/25885/84172/64425/5436/5438/5439/55703/661/55718/51728/6883/6884/6877/6879	24
WP3630	NAD metabolism, sirtuins and aging	5/3788	10/5488	0.945245243306492	0.99999999997286	0.945842868013994	3091/10135/23411/23410/7019	5
WP5118	SMC1/SMC3 role in DNA damage - Cornelia de Lange Syndrome	5/3788	10/5488	0.945245243306492	0.99999999997286	0.945842868013994	672/4683/10111/8243/9126	5
WP2637	Interleukin-1 (IL-1) structural pathway	29/3788	49/5488	0.947943421390574	0.99999999997286	0.945842868013994	2002/2353/3551/3552/3554/3556/3654/3656/51135/3665/5604/5606/5608/4215/1326/5600/5601/9261/4155/8569/2872/4615/4792/4793/5970/9252/6294/257397/10010	29
WP4871	Kisspeptin/kisspeptin receptor system in the ovary	17/3788	30/5488	0.948797129404613	0.99999999997286	0.945842868013994	207/208/409/3265/3283/5604/4318/5163/5293/5294/23236/5330/5331/5578/5579/5583/5588	17
WP4216	Chromosomal and microsatellite instability in colorectal cancer 	41/3788	68/5488	0.952883422892108	0.99999999997286	0.945842868013994	207/208/10000/324/26060/8312/578/581/27113/596/332/836/842/595/1026/1499/1643/55770/2353/1647/4616/10912/3725/5604/5601/4292/4436/4437/9423/5366/5743/5880/5898/5899/5900/387/4089/29110/7040/7043/7157	41
WP1602	Nicotine effect on dopaminergic neurons	6/3788	12/5488	0.954520471405314	0.99999999997286	0.945842868013994	1020/1136/1644/3777/5499/84152	6
WP3301	MFAP5-mediated ovarian cancer cell motility and invasiveness	6/3788	12/5488	0.954520471405314	0.99999999997286	0.945842868013994	3685/3690/3710/3725/5588/7134	6
WP23	B cell receptor signaling pathway	58/3788	95/5488	0.962543587467464	0.99999999997286	0.945842868013994	207/8915/604/695/84433/975/1380/1399/27071/2002/2113/2534/2549/9846/2885/2931/2969/3059/3265/3551/8517/3608/3635/3662/3725/8462/7462/3932/4067/10892/5604/5608/11184/5601/4209/4690/4775/4792/5170/118788/5294/5295/5296/23396/5336/5579/5777/5788/5880/2889/25780/5970/6195/6452/6464/6654/7409/7410	58
WP195	IL-1 signaling pathway	31/3788	53/5488	0.962653916664969	0.99999999997286	0.945842868013994	207/6347/51295/3551/8517/3552/3553/3554/3556/3654/3656/11213/51135/3725/5604/5606/5608/10746/4215/5601/9261/4615/4792/4793/57162/5295/5296/5590/5970/8878/257397	31
WP2038	Microtubule cytoskeleton regulation	24/3788	42/5488	0.964176781992862	0.99999999997286	0.945842868013994	25/207/324/9212/983/1073/6249/1729/2048/2151/11004/3984/4131/9261/22919/90102/5578/5728/161742/6714/6774/57551/7074/11076	24
WP4803	Ciliopathies	78/3788	126/5488	0.965743562234542	0.99999999997286	0.945842868013994	112/122481/7840/124401/403/84100/27077/80776/92482/166379/583/585/55212/27241/26005/1063/153241/22897/84984/80184/1259/79848/83479/55172/83544/79659/51626/114327/201163/2622/2737/84662/9742/26160/112752/55081/57560/28981/27130/9657/8195/4750/4751/284086/91754/29922/27031/261734/4952/5147/10464/30849/10733/25886/55624/51715/6102/89765/83861/132320/6608/6674/51684/202018/221322/79600/26123/84314/51259/79583/65062/22954/146057/79809/123016/9094/8239/57728	78
WP712	Estrogen signaling pathway	11/3788	21/5488	0.96694676540569	0.99999999997286	0.945842868013994	207/596/2002/2353/2778/2852/3551/8517/3725/5604/5601	11
WP4656	Joubert syndrome	39/3788	66/5488	0.968250470368715	0.99999999997286	0.945842868013994	402/403/80210/468/27077/80776/583/585/55212/27241/9738/153241/22897/80184/1069/79848/2316/27130/4644/284086/27031/261734/5108/5147/10464/117177/10111/6009/387/6102/6469/51684/79600/26123/51259/79583/65062/123016/9094	39
WP2453	TCA cycle and deficiency of pyruvate dehydrogenase complex (PDHc)	8/3788	16/5488	0.968634756660632	0.99999999997286	0.945842868013994	47/48/1431/1737/2271/4967/5160/8801	8
WP2916	Interactome of polycomb repressive complex 2 (PRC2) 	8/3788	16/5488	0.968634756660632	0.99999999997286	0.945842868013994	9774/8178/2146/23515/5928/11329/23512/23087	8
WP732	Serotonin receptor 2 and ELK-SRF/GATA4 signaling	8/3788	16/5488	0.968634756660632	0.99999999997286	0.945842868013994	2002/3265/3708/5604/9261/5923/10125/6722	8
WP673	ErbB signaling pathway	46/3788	77/5488	0.968984030136595	0.99999999997286	0.945842868013994	25/207/208/10000/685/817/868/595/1026/1027/1399/1950/1956/2002/2064/2065/2069/2549/2885/1839/3265/3725/5604/5601/4193/4690/8440/3084/5062/5170/5293/5295/5296/8503/5336/5578/5579/6199/6464/25759/6654/6655/6714/6776/6777/7157	46
WP4932	7q11.23 copy number variation syndrome	49/3788	82/5488	0.972274798122271	0.99999999997286	0.945842868013994	83451/31/32/468/64756/9031/23476/695/1072/63922/9076/7122/7461/1213/1499/9188/9451/2006/2074/2199/10516/2200/2597/2885/23426/2969/9569/3066/3306/7462/3984/51085/93343/10514/3084/23636/4967/5313/5925/5982/8467/8878/7324/9246/29914/8408/7391/6844/9605	49
WP4861	Endoplasmic reticulum stress response in coronavirus infection	23/3788	41/5488	0.97264046817959	0.99999999997286	0.945842868013994	468/596/1649/9451/1965/2081/3309/84557/8720/5499/5501/6992/4659/4660/54776/23368/54866/23645/26051/84152/79660/55607/7494	23
WP2853	Endoderm differentiation	67/3788	110/5488	0.973394992339443	0.99999999997286	0.945842868013994	31/324/10973/57198/63035/655/657/2186/9425/10153/23373/1499/9646/1601/23576/1844/1846/1847/8320/57669/2146/3169/1112/2627/79977/3087/6928/3198/3251/3915/123169/10128/10459/5606/54799/80155/54892/4830/4851/2908/26986/54623/79668/5087/5090/5460/23682/5916/64864/27244/51460/6478/4089/6772/6877/30009/6925/7040/9760/55809/85363/51366/10451/115825/7473/7709/58499	67
WP3879	4-hydroxytamoxifen, dexamethasone, and retinoic acids regulation of p27 expression	9/3788	18/5488	0.973926480437539	0.99999999997286	0.945842868013994	207/5604/5606/5608/4296/4217/8569/2872/55872	9
WP4301	Inhibition of exosome biogenesis and secretion by Manumycin A in CRPC cells	9/3788	18/5488	0.973926480437539	0.99999999997286	0.945842868013994	9146/3265/22808/5873/5868/5869/5878/6237/22800	9
WP3850	Factors and pathways affecting insulin-like growth factor (IGF1)-Akt signaling	18/3788	33/5488	0.973966908456782	0.99999999997286	0.945842868013994	93/207/64798/114907/3479/3480/3488/3611/3688/51528/84557/5163/5294/5337/10891/5564/5728/7132	18
WP422	MAPK cascade	18/3788	33/5488	0.973966908456782	0.99999999997286	0.945842868013994	2002/2885/3265/3725/5604/5606/5608/7786/10746/4215/6300/4155/5331/22821/6237/6494/6654/6655	18
WP2290	RalA downstream regulated genes	5/3788	11/5488	0.974270739991011	0.99999999997286	0.945842868013994	55770/3265/5880/5898/8531	5
WP4753	Nucleotide excision repair	24/3788	43/5488	0.977111071734316	0.99999999997286	0.945842868013994	902/1069/8451/1643/2071/2074/1161/2966/728340/3978/4331/5424/10714/57804/5426/5427/9978/5982/5983/5984/6117/6119/7507/7508	24
WP3298	Melatonin metabolism and effects	16/3788	30/5488	0.977534898278482	0.99999999997286	0.945842868013994	43/348/805/9575/1408/1454/1545/1557/1565/1906/3654/4128/406938/8864/5578/23411	16
WP3844	PI3K-AKT-mTOR signaling pathway and therapeutic opportunities	16/3788	30/5488	0.977534898278482	0.99999999997286	0.945842868013994	207/9776/1027/4303/2887/3265/4846/5163/5294/5295/5296/8503/5728/6009/7942/8408	16
WP4922	Mitochondrial complex IV assembly	16/3788	30/5488	0.977534898278482	0.99999999997286	0.945842868013994	388753/1352/1355/10063/285521/90639/1327/1337/1340/1347/1349/1351/4697/9997/51204/80775	16
WP2636	Common pathways underlying drug addiction	14/3788	27/5488	0.981210826379722	0.99999999997286	0.945842868013994	60/72/107/805/2705/2778/2893/5604/5499/5501/5578/5579/5906/5908	14
WP3996	Ethanol effects on histone modifications	14/3788	27/5488	0.981210826379722	0.99999999997286	0.945842868013994	216/8854/217/55140/8520/3065/3066/51564/55869/9734/4524/4548/6573/7298	14
WP408	Oxidative stress response	14/3788	27/5488	0.981210826379722	0.99999999997286	0.945842868013994	847/1536/2353/2876/3162/3726/4128/4501/4784/1728/6647/6648/7296/7498	14
WP4674	Head and neck squamous cell carcinoma	40/3788	69/5488	0.981435085872756	0.99999999997286	0.945842868013994	84962/207/208/10000/841/595/1021/1026/1499/8452/54541/1869/1956/2064/8772/2195/2260/2261/2549/3265/3480/3664/9817/4791/4851/5170/5294/5295/5296/23533/5728/5925/5970/6009/6194/6199/27244/4089/7157/7422	40
WP3878	ATM signaling in development and disease 	23/3788	42/5488	0.982885983037207	0.99999999997286	0.945842868013994	23300/545/9212/699/983/1020/8851/1111/2539/3315/8517/4217/4683/5591/10111/5923/5932/55183/165918/56254/8243/7158/10155	23
WP2034	Leptin signaling pathway	43/3788	74/5488	0.983227004192676	0.99999999997286	0.945842868013994	31/32/207/581/598/595/1073/1154/2002/2064/2534/2885/2931/3265/3551/8517/3553/3557/3716/3717/3840/5604/8648/4846/5295/5296/5336/5728/5770/5970/387/9475/6194/6195/25970/6464/9021/30837/6654/6714/6772/6774/6777	43
WP4946	DNA repair pathways, full network	66/3788	110/5488	0.98353859307325	0.99999999997286	0.945842868013994	328/545/672/675/902/1069/1111/8451/1643/2071/2074/1161/9156/22909/2175/2176/2177/2178/2188/2189/55215/2237/2966/728340/3978/3981/4292/4331/4350/4436/4437/4683/55247/4968/79728/5395/11284/5423/5424/10714/57804/5426/5427/11201/27343/5591/10111/5888/5906/9978/51455/5980/5982/5983/5984/6117/6119/7014/7374/7398/57599/7486/7507/7508/7515/7518	66
WP1403	AMP-activated protein kinase (AMPK) signaling	31/3788	55/5488	0.983628287487731	0.99999999997286	0.945842868013994	31/32/51094/207/208/84254/890/891/1026/1374/200186/2194/3156/3172/3643/5209/5293/5294/5295/5296/8503/23236/133522/5564/5565/51422/6199/6517/6720/55437/7157	31
WP100	Glutathione metabolism	8/3788	17/5488	0.984053714537447	0.99999999997286	0.945842868013994	290/2539/2730/2687/2876/2877/2938/2946	8
WP2526	PDGF pathway	21/3788	39/5488	0.984970098185145	0.99999999997286	0.945842868013994	2002/2353/2885/3265/3716/3725/5604/4792/5155/5159/5295/387/6464/6654/6714/6722/6772/6774/7074/7409/7410	21
WP2857	Mesodermal commitment pathway	67/3788	112/5488	0.985748248430646	0.99999999997286	0.945842868013994	31/90/92/93/8728/10973/57198/8312/63035/8553/652/655/657/203228/55704/595/8646/23373/1466/23576/28514/8320/57669/2132/2260/3169/8322/7855/8325/2625/2627/79977/8091/3172/3251/3624/3717/688/54799/54892/79668/5087/5090/5308/5460/5573/5915/5916/27244/29072/4086/4089/4091/6722/6926/6925/8463/9760/55809/10155/85363/57045/51366/10451/115825/7473/58499	67
WP4752	Base excision repair	16/3788	31/5488	0.987003935204602	0.99999999997286	0.945842868013994	328/2237/3978/4350/55247/4968/11284/5423/5424/10714/57804/5426/5427/27343/7374/7515	16
WP3849	MAPK and NFkB signaling pathways inhibited by Yersinia YopJ	5/3788	12/5488	0.988378074695081	0.99999999997286	0.945842868013994	3551/8517/5608/4792/6237	5
WP4205	MET in type 1 papillary renal cell carcinoma	28/3788	51/5488	0.98872279924329	0.99999999997286	0.945842868013994	207/208/10000/1026/1399/2113/2549/2885/3082/3265/3718/3725/5604/5062/5293/5295/5296/8503/5906/5908/2889/6135/6654/6655/6714/6774/6801/7030	28
WP3676	BDNF-TrkB signaling	14/3788	28/5488	0.989508036282598	0.99999999997286	0.945842868013994	107/207/1742/2549/9846/2885/3265/5604/8569/5294/6009/6195/6464/6654	14
WP1541	Energy metabolism	23/3788	43/5488	0.989527131035532	0.99999999997286	0.945842868013994	2033/3065/5469/4209/10514/8648/4899/5465/10891/133522/5533/23082/5564/5565/51422/3276/6256/23411/23410/7019/51106/64216/7351	23
WP4577	Neurodegeneration with brain iron accumulation (NBIA) subtypes pathway	23/3788	43/5488	0.989527131035532	0.99999999997286	0.945842868013994	31/83734/9140/9776/23130/64422/115201/10533/23400/1356/80067/64798/79152/2512/54676/84557/4204/30849/6009/6342/8408/11152/55062	23
WP4921	Mitochondrial complex III assembly	6/3788	14/5488	0.989663589742169	0.99999999997286	0.945842868013994	617/90624/54902/84300/10975/27089	6
WP4875	Disruption of postsynaptic signaling by CNV	7/3788	16/5488	0.990949630371801	0.99999999997286	0.945842868013994	817/57555/57502/9378/9379/9369/7082	7
WP2035	Follicle stimulating hormone (FSH) signaling pathway	9/3788	20/5488	0.993247188266153	0.99999999997286	0.945842868013994	207/26060/2870/5578/6009/6194/6199/6446/6714	9
WP5180	DYRK1A	29/3788	54/5488	0.994111735968877	0.99999999997286	0.945842868013994	23621/836/842/595/1021/1027/1408/10238/64798/28514/1759/1875/2247/2735/51053/3092/26524/91750/286826/23385/4772/4851/5663/55851/5928/23411/7023/7029/7157	29
WP3933	Kennedy pathway from sphingolipids	4/3788	11/5488	0.994689839402795	0.99999999997286	0.945842868013994	1119/56994/23761/8879	4
WP107	Translation factors	24/3788	46/5488	0.994749830137369	0.99999999997286	0.945842868013994	23277/1915/1933/1936/10209/1964/9451/1965/8894/8661/8662/8664/3646/8665/8667/8668/8669/1974/1975/1979/8672/1984/9669/26986	24
WP4324	Mitochondrial complex I assembly model OXPHOS system	24/3788	46/5488	0.994749830137369	0.99999999997286	0.945842868013994	51295/55572/4694/4705/4698/4701/4702/51103/91942/25915/29078/4716/4709/4710/4715/4718/4719/4723/4731/80224/51300/55863/25880/54968	24
WP4549	Fragile X syndrome	53/3788	93/5488	0.995062368721856	0.99999999997286	0.945842868013994	18/5825/116986/27161/207/224/7915/160/1175/8536/1212/1213/8218/1268/1374/64798/1742/1759/1915/1979/2043/54869/2534/2549/2561/10243/2885/23426/3708/4131/5604/4204/8569/4318/4763/5163/9463/23236/5499/5526/5573/5578/5728/5909/6009/6455/6464/6566/6654/6714/6895/51256/9675	53
WP3414	Initiation of transcription and translation elongation at the HIV-1 LTR	15/3788	31/5488	0.995197268491044	0.99999999997286	0.945842868013994	1025/1387/2033/3065/3066/51564/55869/9734/51497/4772/4775/4776/4792/5533/5970	15
WP363	Wnt signaling pathway	25/3788	48/5488	0.995606053910304	0.99999999997286	0.945842868013994	207/324/409/8312/607/595/1021/1454/1499/10023/2697/2931/4041/4040/5601/55361/5578/5579/387/4919/4920/6259/6929/6925/7010	25
WP4539	Synaptic signaling pathways associated with autism spectrum disorder	19/3788	38/5488	0.995697877225234	0.99999999997286	0.945842868013994	207/208/10000/775/1742/116443/3265/4763/5293/5295/5296/8503/5564/5565/51422/5728/6009/85358/7337	19
WP4874	CAMKK2 pathway	16/3788	33/5488	0.995960111663921	0.99999999997286	0.945842868013994	805/8536/1131/2033/28964/3162/3383/4094/84557/5970/23411/8243/8878/6786/7412/7466	16
WP477	Cytoplasmic ribosomal proteins	47/3788	84/5488	0.996073008872679	0.99999999997286	0.945842868013994	2197/4736/6135/23521/9045/6138/6139/6144/6146/9349/6154/6155/6159/6122/6161/6164/6165/6168/6124/6125/6128/6129/6132/6133/6176/6207/6208/6217/6222/6224/6228/6229/6233/6234/6235/6188/6189/6191/6194/6195/6196/6197/27330/6199/6201/6202/7311	47
WP4659	Gastrin signaling pathway	61/3788	107/5488	0.997023339155119	0.99999999997286	0.945842868013994	207/302/409/598/330/332/650/836/595/960/999/1026/1027/1113/9076/1499/1956/1958/2002/2353/2534/2885/51564/3067/3265/3551/3688/182/3717/3725/3815/5604/4296/5601/4209/4316/4792/5295/5296/8503/5578/5583/5588/25865/5743/5829/5970/387/388/29984/6194/5054/6464/6550/6654/6714/6774/6925/7032/7082/7422	61
WP1471	Target of rapamycin (TOR) signaling	16/3788	34/5488	0.9978217403012	0.99999999997286	0.945842868013994	207/54541/3156/3422/5564/5565/51422/5578/55615/6009/10325/64121/58528/8408/9706/25989	16
WP5200	Dravet syndrome	5/3788	14/5488	0.997840794213475	0.99999999997286	0.945842868013994	207/805/5600/55615/6330	5
WP4396	Nonalcoholic fatty liver disease	78/3788	135/5488	0.998048876765766	0.99999999997286	0.945842868013994	51094/207/208/10000/468/578/581/27113/637/836/840/841/6347/1327/1337/1340/1346/1347/1349/1351/1649/9451/1965/2081/356/2931/3551/3552/3553/3569/3643/3725/4296/4217/5601/6945/22877/51085/4694/4705/4697/56901/4698/4701/4702/4716/4709/4710/4715/4718/4719/4723/4731/10062/9971/5293/5295/5296/8503/5313/5465/5564/5565/51422/5970/6256/6390/6391/9021/6720/7040/7124/7132/7186/10975/27089/7412/7494	78
WP5114	Nucleotide excision repair in xeroderma pigmentosum 	29/3788	57/5488	0.998717019098237	0.99999999997286	0.945842868013994	672/902/1069/8451/1643/2071/2074/1161/2966/728340/3978/4331/5424/10714/57804/5426/5427/9978/5982/5983/5984/6117/6119/84464/128710/7874/7507/7508/7515	29
WP366	TGF-beta signaling pathway	72/3788	127/5488	0.998883202023679	0.99999999997286	0.945842868013994	207/467/8312/8945/857/9133/595/983/1026/1030/1278/1387/1601/1875/2033/2113/2335/2353/50943/2885/3065/9146/3673/3688/3690/3691/3725/3726/7071/8462/1316/3985/5604/5606/5608/11184/5601/4312/4321/23327/9972/8021/5062/5163/5295/5296/5371/5494/5576/9978/387/860/6464/150094/25942/6498/4089/57154/64750/6654/6714/7040/7041/7049/7050/7057/3371/7157/51377/11059/6935/9372	72
WP4923	Autophagy	12/3788	28/5488	0.998933400313968	0.99999999997286	0.945842868013994	9140/9776/64422/10533/64798/81631/30849/5564/5565/51422/8408/7405	12
WP2795	Cardiac hypertrophic response	26/3788	53/5488	0.99928027903616	0.99999999997286	0.945842868013994	207/208/805/817/1025/1950/2247/51564/9734/3479/3551/9641/8517/5604/5606/5607/5608/11184/5598/3084/5170/5320/5578/7040/7124/7132	26
WP4352	Ciliary landscape	110/3788	194/5488	0.999914253236088	0.99999999997286	0.945842868013994	2181/10939/124401/324/57136/26286/396/92482/583/585/55212/27241/805/875/9859/80184/23019/50813/1387/1499/5476/10238/1655/80005/1778/1781/51143/8655/140735/6993/6990/23301/30845/9669/2077/55770/60412/10640/54536/23233/23404/23016/80199/2664/79018/2717/2720/3065/3066/51668/9742/26160/90410/112752/56912/55081/57560/28981/9657/10788/128239/3934/10128/10296/55388/4171/4174/84515/254394/4289/4436/4637/140465/4698/284086/10726/55746/4927/5048/10424/9883/5704/5706/5718/5719/5713/5714/5899/10048/5925/10432/64795/64777/8732/6103/6629/2040/9882/11018/85456/79989/150737/123016/7328/10083/9217/7431/7465/51646/79699	110
WP623	Oxidative phosphorylation	14/3788	36/5488	0.999954749377047	0.99999999997286	0.945842868013994	3002/4705/4697/56901/4698/4701/4702/4716/4710/4715/4718/4719/4723/4731	14
WP111	Electron transport chain: OXPHOS system in mitochondria	31/3788	69/5488	0.999991385165772	0.99999999997286	0.945842868013994	1355/10063/1327/1337/1340/1346/1347/1349/1351/4694/4705/4697/4698/4701/4702/4716/4709/4710/4715/4718/4719/4723/4731/6390/6391/9016/291/292/7351/10975/27089	31
WP411	mRNA processing	50/3788	122/5488	0.99999999997286	0.99999999997286	0.945842868013994	10658/1196/1198/51692/1479/1653/11218/1659/1660/2521/3178/3181/3184/3188/3192/51690/4686/11051/8106/5094/84844/3276/3275/55660/8899/24148/10594/5681/5725/84991/8732/10921/10291/10946/23450/6421/8243/6625/6626/6628/6629/6633/6637/6729/6732/10250/10772/6430/6431/8683	50
